Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","380","Italy","5622","Import Value","02111","Cattle","2002","2002","1000 US$","924285","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","02111","Cattle","2003","2003","1000 US$","1160580","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","02111","Cattle","2004","2004","1000 US$","1276333","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","02111","Cattle","2005","2005","1000 US$","1372509","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","02111","Cattle","2006","2006","1000 US$","1506475","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","02111","Cattle","2007","2007","1000 US$","1380276","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","02111","Cattle","2008","2008","1000 US$","1343526","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","02111","Cattle","2009","2009","1000 US$","1365837","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","02111","Cattle","2010","2010","1000 US$","1529059","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","02111","Cattle","2011","2011","1000 US$","1624134","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","02111","Cattle","2012","2012","1000 US$","1528922","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","02111","Cattle","2013","2013","1000 US$","1471464","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","02111","Cattle","2014","2014","1000 US$","1440211","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","02111","Cattle","2015","2015","1000 US$","1158432","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","02111","Cattle","2016","2016","1000 US$","1182271","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","02111","Cattle","2017","2017","1000 US$","1289425","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","02111","Cattle","2018","2018","1000 US$","1523228","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","02111","Cattle","2019","2019","1000 US$","1412914","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","02111","Cattle","2020","2020","1000 US$","1416698","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1961","1961","Head","18","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1962","1962","Head","10","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1963","1963","Head","83","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1964","1964","Head","8","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1965","1965","Head","23","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1966","1966","Head","21","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1967","1967","Head","5","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1968","1968","Head","162","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1969","1969","Head","234","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1970","1970","Head","96","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1971","1971","Head","114","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1972","1972","Head","338","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1973","1973","Head","1257","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1974","1974","Head","720","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1975","1975","Head","789","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1976","1976","Head","589","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1977","1977","Head","117","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1978","1978","Head","103","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1979","1979","Head","216","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1980","1980","Head","574","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1981","1981","Head","16749","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1982","1982","Head","18967","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1983","1983","Head","10048","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1984","1984","Head","21400","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1985","1985","Head","9314","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1986","1986","Head","3499","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1987","1987","Head","379","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1988","1988","Head","1598","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1989","1989","Head","1778","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1990","1990","Head","6434","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1991","1991","Head","3773","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1992","1992","Head","13633","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1993","1993","Head","17238","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1994","1994","Head","29254","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1995","1995","Head","26260","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1996","1996","Head","64896","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1997","1997","Head","142908","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1998","1998","Head","130218","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","1999","1999","Head","117754","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","2000","2000","Head","68171","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","2001","2001","Head","19428","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","2002","2002","Head","36903","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","2003","2003","Head","35254","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","2004","2004","Head","66022","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","2005","2005","Head","44903","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","2006","2006","Head","53545","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","2007","2007","Head","50697","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","2008","2008","Head","35928","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","2009","2009","Head","27321","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","2010","2010","Head","39960","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","2011","2011","Head","44169","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","2012","2012","Head","50406","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","2013","2013","Head","50689","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","2014","2014","Head","52808","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5908","Export Quantity","02111","Cattle","2015","2015","Head","53434","A","Official figure"
